first_seen_utc,ioc_id,ioc_value,threat_type,malware_printable,tags
2026-07-30 04:05:06,1863870,140.82.59.159,botnet_cc,Unknown malware,mythic
2026-07-30 04:05:06,1863871,101.37.210.236,botnet_cc,Unknown malware,supershell
2026-07-30 04:05:06,1863872,82.158.88.41,botnet_cc,Unknown malware,supershell
2026-07-30 04:05:05,1863869,207.57.123.129,botnet_cc,AdaptixC2,adaptix
2026-07-30 03:05:05,1863857,45.221.118.69,botnet_cc,Unknown malware,supershell
2026-07-30 03:05:04,1863856,8.218.120.126,botnet_cc,Unknown malware,supershell
2026-07-30 02:05:07,1863848,207.57.123.129,botnet_cc,AdaptixC2,adaptix
2026-07-30 02:05:07,1863849,207.57.123.129,botnet_cc,AdaptixC2,adaptix
2026-07-30 02:05:07,1863850,118.31.18.77,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-30 02:05:05,1863847,207.57.123.129,botnet_cc,AdaptixC2,adaptix
2026-07-30 01:05:06,1863839,45.87.53.6,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-30 01:05:06,1863840,45.87.53.6,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-30 01:05:04,1863838,110.42.189.130,botnet_cc,VShell,vshell
2026-07-30 00:05:05,1863829,119.45.160.160,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-30 00:05:04,1863828,110.42.189.130,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 23:46:20,1863827,156.224.18.21,botnet_cc,Cobalt Strike,"CobaltStrike,drb-ra"
2026-07-29 22:05:07,1863622,1.116.121.47,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 22:05:05,1863621,124.222.141.204,botnet_cc,VShell,vshell
2026-07-29 21:05:07,1863608,83.147.15.95,botnet_cc,Unknown malware,supershell
2026-07-29 21:05:07,1863609,8.218.120.126,botnet_cc,Unknown malware,supershell
2026-07-29 21:05:07,1863610,47.108.140.10,botnet_cc,Unknown malware,viper
2026-07-29 21:05:06,1863607,172.86.90.64,botnet_cc,Unknown malware,viper
2026-07-29 20:05:06,1863598,172.86.90.64,botnet_cc,Unknown malware,viper
2026-07-29 20:05:05,1863597,172.86.90.64,botnet_cc,Unknown malware,viper
2026-07-29 20:05:04,1863596,172.86.90.64,botnet_cc,Unknown malware,viper
2026-07-29 19:46:26,1863594,92.118.39.95,botnet_cc,BianLian,"Bianlian,drb-ra"
2026-07-29 19:46:24,1863593,91.199.133.133,botnet_cc,Mirai,"drb-ra,Mirai"
2026-07-29 19:46:13,1863592,78.153.149.82,botnet_cc,Mirai,"drb-ra,Mirai"
2026-07-29 19:46:10,1863590,67.210.97.40,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-29 19:46:10,1863591,67.210.97.40,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-29 19:46:04,1863589,57.129.92.151,botnet_cc,AdaptixC2,"AdaptixC2,drb-ra"
2026-07-29 19:46:01,1863587,51.79.185.253,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:46:01,1863588,51.79.185.253,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:45:46,1863586,45.195.8.67,botnet_cc,AdaptixC2,"AdaptixC2,drb-ra"
2026-07-29 19:45:41,1863585,43.213.254.221,botnet_cc,Unknown malware,"drb-ra,Mythic"
2026-07-29 19:45:30,1863583,27.124.36.151,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:45:30,1863584,27.124.36.151,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:44:37,1863478,45.90.163.37,botnet_cc,Mirai,"C2,Mirai"
2026-07-29 19:44:36,1863547,95.85.238.53,botnet_cc,Bobik,malware
2026-07-29 19:44:28,1863579,194.59.31.51,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-29 19:44:28,1863580,195.20.17.146,botnet_cc,Unknown malware,"drb-ra,Mythic"
2026-07-29 19:44:27,1863578,194.59.31.51,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-29 19:44:25,1863577,192.71.244.238,botnet_cc,Unknown malware,"drb-ra,Mythic"
2026-07-29 19:44:24,1863576,192.253.245.178,botnet_cc,DCRat,"DCRat,drb-ra,RAT"
2026-07-29 19:44:16,1863575,185.212.128.207,botnet_cc,Evilginx,"drb-ra,Evilginx,EvilGoPhish"
2026-07-29 19:44:15,1863574,185.174.102.28,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:44:08,1863573,178.16.53.65,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:44:02,1863572,172.86.89.227,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:43:54,1863571,162.216.231.230,botnet_cc,Unknown malware,"drb-ra,Mythic"
2026-07-29 19:43:45,1863570,155.2.192.251,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:43:42,1863569,154.194.50.252,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:43:39,1863568,149.56.30.94,botnet_cc,Chaos,"CHAOS,drb-ra"
2026-07-29 19:43:33,1863567,142.93.52.11,botnet_cc,Unknown malware,"drb-ra,Mythic"
2026-07-29 19:43:26,1863566,130.12.182.209,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:43:14,1863563,104.239.66.154,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:43:14,1863564,104.239.66.154,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:43:14,1863565,104.239.66.154,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:43:12,1863562,103.97.131.179,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 19:05:05,1863558,20.215.40.6,botnet_cc,Quasar RAT,quasarrat
2026-07-29 19:05:05,1863559,172.86.90.64,botnet_cc,Unknown malware,viper
2026-07-29 18:05:08,1863545,103.193.150.74,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 18:05:08,1863546,103.193.150.74,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 18:05:06,1863542,34.21.170.78,botnet_cc,VShell,vshell
2026-07-29 18:05:06,1863543,45.192.213.11,botnet_cc,VShell,vshell
2026-07-29 18:05:06,1863544,103.193.150.74,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 17:41:00,1863471,134.209.42.122,botnet_cc,Remus,"6ed07eee8b090ad8c77052912c8a29a6,c2,remus"
2026-07-29 17:05:06,1863466,117.72.72.254,botnet_cc,Unknown malware,supershell
2026-07-29 17:05:06,1863467,117.72.72.254,botnet_cc,Unknown malware,supershell
2026-07-29 17:05:06,1863468,160.25.134.148,botnet_cc,VShell,vshell
2026-07-29 17:05:05,1863464,118.31.18.77,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 17:05:05,1863465,69.167.7.72,botnet_cc,DCRat,dcrat
2026-07-29 16:05:06,1863445,94.26.83.46,botnet_cc,DCRat,dcrat
2026-07-29 16:05:06,1863446,2.50.130.11,botnet_cc,AsyncRAT,asyncrat
2026-07-29 16:05:05,1863444,103.85.225.138,botnet_cc,DCRat,dcrat
2026-07-29 15:55:43,1863440,185.53.179.146,botnet_cc,Remus,remus
2026-07-29 15:05:06,1863428,134.122.154.180,botnet_cc,VShell,vshell
2026-07-29 15:05:05,1863426,144.208.127.87,botnet_cc,AdaptixC2,adaptix
2026-07-29 15:05:05,1863427,134.122.154.180,botnet_cc,VShell,vshell
2026-07-29 15:05:04,1863425,144.208.127.87,botnet_cc,AdaptixC2,adaptix
2026-07-29 14:05:07,1863413,144.208.127.87,botnet_cc,AdaptixC2,adaptix
2026-07-29 14:05:06,1863412,118.31.18.77,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 13:05:08,1863399,118.195.198.186,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 13:05:07,1863398,118.195.198.186,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 13:05:06,1863397,118.195.198.186,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 13:05:05,1863396,119.45.190.210,botnet_cc,Unknown malware,supershell
2026-07-29 12:05:07,1863385,39.107.238.247,botnet_cc,VShell,vshell
2026-07-29 12:05:07,1863386,107.172.190.252,botnet_cc,VShell,vshell
2026-07-29 12:05:06,1863383,41.216.189.163,botnet_cc,AdaptixC2,adaptix
2026-07-29 12:05:06,1863384,114.132.125.10,botnet_cc,VShell,vshell
2026-07-29 11:47:01,1863378,14.225.212.124,botnet_cc,Cobalt Strike,"CobaltStrike,drb-ra"
2026-07-29 11:05:07,1863368,140.143.130.157,botnet_cc,Unknown malware,supershell
2026-07-29 11:05:05,1863366,81.70.21.248,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 11:05:05,1863367,103.244.149.133,botnet_cc,Unknown malware,supershell
2026-07-29 10:05:11,1863354,51.222.87.16,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 10:05:10,1863353,1.116.121.47,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 10:05:09,1863352,45.192.213.11,botnet_cc,VShell,vshell
2026-07-29 10:05:08,1863351,35.209.74.6,botnet_cc,VShell,vshell
2026-07-29 10:05:06,1863350,130.162.224.102,botnet_cc,Quasar RAT,quasarrat
2026-07-29 09:46:12,1863346,93.152.223.222,botnet_cc,Tsundere,"DinDoor,drb-ra"
2026-07-29 09:46:12,1863347,93.152.223.224,botnet_cc,Tsundere,"DinDoor,drb-ra"
2026-07-29 09:46:05,1863345,86.106.119.24,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-29 09:46:02,1863344,84.201.20.74,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 09:45:57,1863342,156.247.40.164,botnet_cc,ValleyRAT,valleyrat_s2
2026-07-29 09:45:54,1863341,67.210.97.40,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-29 09:45:29,1863340,43.206.219.14,botnet_cc,Unknown malware,"drb-ra,Mythic"
2026-07-29 09:45:17,1863339,23.94.252.80,botnet_cc,Tsundere,"DinDoor,drb-ra"
2026-07-29 09:44:21,1863337,195.177.94.11,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-29 09:44:19,1863336,193.233.198.62,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 09:44:01,1863335,178.16.53.65,botnet_cc,DCRat,"DCRat,drb-ra,RAT"
2026-07-29 09:43:54,1863333,168.222.97.120,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-29 09:43:54,1863334,169.58.50.199,botnet_cc,Unknown malware,"drb-ra,Mythic"
2026-07-29 09:43:52,1863332,167.148.41.137,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 09:43:36,1863329,15.235.151.49,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 09:43:36,1863330,15.235.151.49,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 09:43:36,1863331,15.235.151.49,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 09:05:04,1863318,58.87.65.43,botnet_cc,VShell,vshell
2026-07-29 09:05:04,1863319,206.238.68.19,botnet_cc,VShell,vshell
2026-07-29 08:59:54,1863315,94.26.3.166,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:52,1863313,93.152.221.67,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:52,1863314,94.154.32.252,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:50,1863312,91.92.40.56,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:48,1863311,89.213.118.63,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:34,1863310,64.224.17.110,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:29,1863309,51.79.185.253,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:27,1863308,5.253.86.251,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:22,1863305,45.89.48.12,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:22,1863306,45.89.48.12,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:22,1863307,45.89.48.12,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:16,1863304,45.192.211.63,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:15,1863301,45.157.233.124,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:15,1863302,45.157.233.124,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:15,1863303,45.157.233.124,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:14,1863300,45.153.34.203,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:59:00,1863299,27.124.36.151,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:58:59,1863298,27.124.36.136,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:58:52,1863295,217.156.122.76,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:58:52,1863296,217.60.195.153,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:58:52,1863297,217.60.195.167,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:58:17,1863294,209.99.190.23,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:58:05,1863292,194.9.6.82,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:58:02,1863255,193.164.5.4,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:58:01,1863241,192.229.115.162,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:58:00,1863230,192.229.115.154,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:58:00,1863234,192.229.115.156,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:58:00,1863237,192.229.115.162,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:56,1863164,185.247.208.91,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:56,1863169,185.254.99.153,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:52,1863089,185.174.101.235,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:48,1863051,181.215.242.78,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:48,1863052,181.215.242.84,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:46,1863050,178.211.155.64,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:45,1863049,178.16.53.65,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:44,1863048,176.96.136.230,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:43,1863047,176.96.136.230,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:36,1863045,163.5.210.173,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:36,1863046,167.148.41.137,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:33,1863044,160.119.69.21,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:32,1863043,158.94.210.70,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:21,1863041,151.242.63.129,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:21,1863042,151.242.97.15,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:57:12,1863040,140.228.29.61,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:56:51,1862853,103.114.218.145,botnet_cc,PureRAT,"drb-ra,PureHVNC,PureRAT,RAT"
2026-07-29 08:34:23,1862638,155.103.69.213,botnet_cc,AsyncRAT,None
2026-07-29 08:05:06,1862631,8.130.89.132,botnet_cc,Unknown malware,supershell
2026-07-29 08:05:06,1862632,139.155.42.198,botnet_cc,VShell,vshell
2026-07-29 08:05:06,1862633,149.28.135.144,botnet_cc,VShell,vshell
2026-07-29 08:05:04,1862630,199.30.90.240,botnet_cc,Unknown malware,supershell
2026-07-29 07:55:03,1862626,143.92.61.7,botnet_cc,ValleyRAT,"RAT,ValleyRAT"
2026-07-29 07:42:09,1861775,176.96.136.230,botnet_cc,PureRAT,PureRat
2026-07-29 07:42:09,1861776,31.57.184.154,botnet_cc,PureRAT,PureRat
2026-07-29 07:42:09,1861777,45.192.211.7,botnet_cc,PureRAT,PureRat
2026-07-29 07:42:08,1861778,103.68.109.13,botnet_cc,PureRAT,PureRat
2026-07-29 07:42:08,1861779,151.242.63.149,botnet_cc,PureRAT,PureRat
2026-07-29 07:42:08,1861780,176.96.136.230,botnet_cc,PureRAT,PureRat
2026-07-29 07:42:07,1861784,130.94.7.119,botnet_cc,AsyncRAT,"AsynRat,Server"
2026-07-29 07:42:07,1861785,62.85.47.141,botnet_cc,AsyncRAT,"AsynRat,Server"
2026-07-29 07:42:06,1861786,157.20.182.22,botnet_cc,AsyncRAT,"AsynRat,Server"
2026-07-29 07:42:05,1861787,157.20.182.22,botnet_cc,AsyncRAT,"AsynRat,Server"
2026-07-29 07:42:04,1861788,157.20.182.21,botnet_cc,AsyncRAT,"AsynRat,Server"
2026-07-29 07:42:03,1861789,76.74.220.138,botnet_cc,AsyncRAT,"AsynRat,Server"
2026-07-29 07:42:03,1861790,195.177.94.11,botnet_cc,AsyncRAT,"AsynRat,Server"
2026-07-29 07:42:02,1861791,195.177.94.11,botnet_cc,AsyncRAT,"AsynRat,Server"
2026-07-29 07:41:55,1861783,217.76.50.71,botnet_cc,Remus,"0f81469cc7638ba7c82eaddbd6b3c20a,c2,remus"
2026-07-29 07:41:53,1861793,104.200.67.224,botnet_cc,AsyncRAT,"AsynRat,Server"
2026-07-29 07:41:53,1861794,34.48.100.231,botnet_cc,AsyncRAT,"AsynRat,Server"
2026-07-29 07:41:50,1861858,137.184.156.157,botnet_cc,Aisuru,"Aisuru,c2"
2026-07-29 07:41:50,1861869,104.244.78.15,botnet_cc,Tsunami,"ddos,mips,router"
2026-07-29 07:41:46,1862131,162.243.163.143,botnet_cc,Aisuru,"Aisuru,c2"
2026-07-29 07:41:43,1862184,161.35.125.247,botnet_cc,Aisuru,"Aisuru,c2"
2026-07-29 07:41:39,1862180,167.172.80.107,botnet_cc,Aisuru,"Aisuru,c2"
2026-07-29 07:41:38,1862201,217.60.195.187,botnet_cc,Mirai,Mirai
2026-07-29 07:41:16,1862606,91.199.133.133,botnet_cc,Mirai,Mirai
2026-07-29 07:41:12,1862616,102.208.217.10,botnet_cc,Unknown malware,c2
2026-07-29 07:41:05,1861758,45.74.3.37,botnet_cc,Mirai,"C2,Mirai"
2026-07-29 07:41:03,1861765,175.119.7.220,payload_delivery,XMRIG,"cryptojacking,miner,postgresql,xmrig"
2026-07-29 07:41:02,1861766,168.144.138.186,botnet_cc,Aisuru,"Aisuru,c2"
2026-07-29 07:32:16,1862621,154.12.94.16,botnet_cc,Cobalt Strike,"CobaltStrike,cs-watermark-666666666"
2026-07-29 07:32:11,1862620,117.72.199.102,botnet_cc,Cobalt Strike,"CobaltStrike,cs-watermark-987654321"
2026-07-29 07:32:00,1862619,120.48.87.172,botnet_cc,Cobalt Strike,"CobaltStrike,cs-watermark-666666666"
2026-07-29 07:31:57,1862618,154.12.94.16,botnet_cc,Cobalt Strike,"CobaltStrike,cs-watermark-666666666"
2026-07-29 07:05:09,1862609,117.72.72.254,botnet_cc,Unknown malware,supershell
2026-07-29 07:05:07,1862608,117.72.72.254,botnet_cc,Unknown malware,supershell
2026-07-29 07:05:06,1862607,45.221.118.69,botnet_cc,Unknown malware,supershell
2026-07-29 06:05:06,1862534,47.96.254.114,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 06:05:05,1862532,42.193.22.177,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 06:05:05,1862533,42.193.22.177,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 05:46:21,1862523,102.204.223.106,botnet_cc,Cobalt Strike,"CobaltStrike,drb-ra"
2026-07-29 05:05:09,1862513,38.76.203.127,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 05:05:09,1862514,38.76.203.127,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 05:05:07,1862512,38.76.203.127,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 05:05:06,1862511,38.76.203.127,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 04:05:08,1862197,49.7.215.149,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 04:05:07,1862195,79.110.49.148,botnet_cc,AsyncRAT,asyncrat
2026-07-29 04:05:07,1862196,79.110.49.148,botnet_cc,AsyncRAT,asyncrat
2026-07-29 04:05:06,1862194,79.110.49.148,botnet_cc,AsyncRAT,asyncrat
2026-07-29 04:05:05,1862193,79.110.49.148,botnet_cc,AsyncRAT,asyncrat
2026-07-29 03:05:09,1862185,217.165.57.225,botnet_cc,AsyncRAT,asyncrat
2026-07-29 01:05:07,1862123,199.30.90.240,botnet_cc,Unknown malware,supershell
2026-07-29 01:05:07,1862124,140.143.130.157,botnet_cc,Unknown malware,supershell
2026-07-29 01:05:07,1862125,103.146.231.107,botnet_cc,Cobalt Strike,cobaltstrike
2026-07-29 01:05:06,1862122,199.30.90.240,botnet_cc,Unknown malware,supershell
2026-07-29 01:05:05,1862121,199.30.90.240,botnet_cc,Unknown malware,supershell
2026-07-29 00:05:07,1862108,183.60.226.2,botnet_cc,Unknown malware,supershell
2026-07-29 00:05:07,1862109,156.239.47.139,botnet_cc,Unknown malware,supershell
2026-07-29 00:05:06,1862106,20.2.90.98,botnet_cc,Unknown malware,supershell
2026-07-29 00:05:06,1862107,183.60.226.2,botnet_cc,Unknown malware,supershell
2026-07-29 00:05:04,1862105,20.255.154.56,botnet_cc,Unknown malware,supershell
2026-07-28 23:05:05,1861886,124.223.53.112,botnet_cc,Unknown malware,supershell
2026-07-28 23:05:05,1861887,8.218.138.77,botnet_cc,Unknown malware,supershell
2026-07-28 23:05:04,1861885,115.191.18.57,botnet_cc,Unknown malware,supershell
2026-07-28 22:05:07,1861875,117.72.72.254,botnet_cc,Unknown malware,supershell
2026-07-28 22:05:07,1861876,119.45.190.210,botnet_cc,Unknown malware,supershell
2026-07-28 22:05:07,1861877,103.244.149.133,botnet_cc,Unknown malware,supershell
2026-07-28 22:05:06,1861874,8.218.120.126,botnet_cc,Unknown malware,supershell
2026-07-28 22:05:05,1861873,38.12.5.81,botnet_cc,Unknown malware,supershell
2026-07-28 21:05:06,1861857,46.246.84.8,botnet_cc,Vjw0rm,Vjw0rm
2026-07-28 21:05:04,1861855,101.42.104.134,botnet_cc,Unknown malware,supershell
2026-07-28 21:05:04,1861856,117.72.72.254,botnet_cc,Unknown malware,supershell
2026-07-28 21:05:03,1861854,38.12.5.81,botnet_cc,Unknown malware,supershell
2026-07-28 21:05:02,1861853,45.154.207.60,botnet_cc,NjRAT,NjRAT
2026-07-28 20:05:08,1861828,8.138.180.67,botnet_cc,Unknown malware,supershell
2026-07-28 20:05:08,1861829,38.12.5.81,botnet_cc,Unknown malware,supershell
2026-07-28 20:05:07,1861827,94.26.83.46,botnet_cc,DCRat,dcrat
2026-07-28 19:46:24,1861820,89.213.118.199,botnet_cc,Sliver,"drb-ra,Sliver"
2026-07-28 19:46:24,1861821,89.213.118.199,botnet_cc,Sliver,"drb-ra,Sliver"
2026-07-28 19:46:24,1861822,89.213.118.199,botnet_cc,Sliver,"drb-ra,Sliver"
2026-07-28 19:45:50,1861819,45.62.170.226,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-28 19:45:36,1861818,31.58.179.22,botnet_cc,AdaptixC2,"AdaptixC2,drb-ra"
2026-07-28 19:45:34,1861817,31.57.184.154,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-28 19:45:30,1861816,23.94.148.17,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-28 19:45:25,1861815,217.60.241.88,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-28 19:44:36,1861814,204.44.69.230,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-28 19:44:26,1861813,194.59.30.53,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-28 19:44:00,1861812,172.111.232.195,botnet_cc,DCRat,"DCRat,drb-ra,RAT"
2026-07-28 19:43:27,1861811,130.94.7.119,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-28 19:43:15,1861810,104.248.185.92,botnet_cc,Havoc,"drb-ra,Havoc"
2026-07-28 19:43:14,1861809,104.200.67.224,botnet_cc,AsyncRAT,"AsyncRAT,drb-ra,RAT"
2026-07-28 19:05:06,1861804,45.192.105.44,botnet_cc,DCRat,dcrat
2026-07-28 19:05:05,1861801,38.76.194.219,botnet_cc,Unknown malware,viper
2026-07-28 19:05:05,1861802,38.76.194.219,botnet_cc,Unknown malware,viper
2026-07-28 19:05:05,1861803,202.95.9.99,botnet_cc,DCRat,dcrat
2026-07-28 18:05:10,1861774,38.76.194.219,botnet_cc,Unknown malware,viper
2026-07-28 18:05:09,1861773,38.76.194.219,botnet_cc,Unknown malware,viper
2026-07-28 18:05:08,1861772,38.76.194.219,botnet_cc,Unknown malware,viper
2026-07-28 18:05:07,1861771,43.136.99.254,botnet_cc,Unknown malware,viper
2026-07-28 17:18:47,1861747,185.104.63.90,botnet_cc,Jackskid,"botnet,ddos,jackskid,rctea"
2026-07-28 17:07:30,1861755,144.31.148.204,payload_delivery,Unknown malware,ClickFix
2026-07-28 17:07:30,1861756,144.31.148.204,payload_delivery,Unknown malware,ClickFix
2026-07-28 17:05:07,1861753,43.136.99.254,botnet_cc,Unknown malware,viper
2026-07-28 17:05:07,1861754,43.136.99.254,botnet_cc,Unknown malware,viper
2026-07-28 17:05:06,1861752,47.116.113.15,botnet_cc,Unknown malware,viper
